X	40001	60000	-0.0256862360420543
X	110001	130000	-0.0380057086450281
X	140001	160000	-0.0430527163970483
X	250001	270000	-0.0147429355474047
X	260001	280000	-0.101968767376993
X	340001	360000	-0.0592350838738121
X	350001	370000	-0.158548876025835
X	360001	380000	-0.232347439955556
X	370001	390000	-0.161277083546762
X	380001	400000	-0.0638044450217529
X	390001	410000	-0.0378586424316564
X	400001	420000	-0.106171972828118
X	410001	430000	-0.0894988906792352
X	450001	470000	-0.0430251942492746
X	460001	480000	-0.166148491215943
X	470001	490000	-0.137745860268836
X	480001	500000	-0.0709117857214895
X	490001	510000	-0.155595558636487
X	500001	520000	-0.170407670747676
X	510001	530000	-0.200072592694364
X	520001	540000	-0.145680025991782
X	530001	550000	-0.0249593540078642
X	560001	580000	-0.0682536112440861
X	570001	590000	-0.023487431925958
X	580001	600000	-0.0431809149988306
X	590001	610000	-0.0207815300422662
X	600001	620000	-0.105028185438027
X	610001	630000	-0.207904909204937
X	620001	640000	-0.222813930403616
X	630001	650000	-0.18610721004765
X	640001	660000	-0.228894080080094
X	650001	670000	-0.258679203243051
X	660001	680000	-0.117940312648112
X	690001	710000	-0.0144010125606279
X	700001	720000	-0.279308771458899
X	710001	730000	-0.354978921589626
X	720001	740000	-0.292930229316637
X	730001	750000	-0.140191206260107
X	740001	760000	-0.114860287143958
X	750001	770000	-0.221954372928475
X	760001	780000	-0.181308022722597
X	770001	790000	-0.0655573674018815
X	780001	800000	-0.0855650481496521
X	790001	810000	-0.0283199842550173
X	840001	860000	-0.166215690924768
X	850001	870000	-0.0839250570955255
X	860001	880000	-0.106731348048131
X	870001	890000	-0.0745689887753769
X	880001	900000	-0.0415242807381702
X	890001	910000	-0.0420148921519058
X	910001	930000	-0.118331518481616
X	920001	940000	-0.191318697001819
X	930001	950000	-0.0822116878284512
X	940001	960000	-0.186480997322347
X	950001	970000	-0.161021967187636
X	960001	980000	-0.072539881491675
X	970001	990000	-0.0822800830706424
X	980001	1000000	-0.0877421658090343
X	990001	1010000	-0.115291271516554
X	1000001	1020000	-0.12009340546093
X	1010001	1030000	-0.127262630885868
X	1040001	1060000	-0.0586801319341617
X	1080001	1100000	-0.0157595325666707
X	1090001	1110000	-0.045901324800203
X	1130001	1150000	-0.00906401509464092
X	1150001	1170000	-0.0338939797663181
X	1160001	1180000	-0.123563915007586
X	1170001	1190000	-0.184724424040175
X	1180001	1200000	-0.149075544780176
X	1190001	1210000	-0.0645153386635045
X	1200001	1220000	-0.0430517913277635
X	1210001	1230000	-0.0485971199127433
X	1220001	1240000	-0.104473757535351
X	1230001	1250000	-0.11905192767585
X	1240001	1260000	-0.234481604606408
X	1250001	1270000	-0.316369179017528
X	1260001	1280000	-0.216265818997008
X	1270001	1290000	-0.137225647545837
X	1280001	1300000	-0.141913515462395
X	1290001	1310000	-0.0494369428918381
X	1300001	1320000	-0.0473266807299298
X	1310001	1330000	-0.233135353225017
X	1320001	1340000	-0.22457147675861
X	1330001	1350000	-0.138436329099012
X	1340001	1360000	-0.110201793242057
X	1370001	1390000	-0.210767362256875
X	1380001	1400000	-0.202427806541043
X	1390001	1410000	-0.159656693685165
X	1400001	1420000	-0.142467501626784
X	1410001	1430000	-0.272276102039701
X	1420001	1440000	-0.215948177691229
X	1430001	1450000	-0.196916544956773
X	1440001	1460000	-0.348851503560357
X	1450001	1470000	-0.303195512919146
X	1460001	1480000	-0.19531225191952
X	1470001	1490000	-0.156184501778359
X	1480001	1500000	-0.109263723564033
X	1490001	1510000	-0.145044775625869
X	1500001	1520000	-0.0218507162786534
X	1510001	1530000	-0.0195189617233901
X	1520001	1540000	-0.161282630827004
X	1530001	1550000	-0.206261761558316
X	1540001	1560000	-0.184735756434719
X	1550001	1570000	-0.0415829359697164
X	1560001	1580000	-0.0863687302064271
X	1570001	1590000	-0.195334673687701
X	1640001	1660000	-0.116531212901874
X	1650001	1670000	-0.158860103519413
X	1660001	1680000	-0.021183047874464
X	1670001	1690000	-0.0328099576113258
X	1680001	1700000	-0.125019617723056
X	1690001	1710000	-0.141027981511648
X	1700001	1720000	-0.173484085431175
X	1710001	1730000	-0.334662675389193
X	1720001	1740000	-0.0240329711398367
X	1750001	1770000	-0.242788060415577
X	1760001	1780000	-0.170322785679628
X	1770001	1790000	-0.136337596935676
X	1780001	1800000	-0.0621732334141722
X	1790001	1810000	-0.0520584181554101
X	1800001	1820000	-0.102214708187025
X	1810001	1830000	-0.11683225830123
X	1820001	1840000	-0.12732815285691
X	1830001	1850000	-0.0978797990202551
X	1840001	1860000	-0.0766969352656641
X	1850001	1870000	-0.21082402630672
X	1860001	1880000	-0.22794776979461
X	1870001	1890000	-0.190181362946798
X	1880001	1900000	-0.169655702612412
X	1890001	1910000	-0.106878981125969
X	1900001	1920000	-0.152400877682365
X	1910001	1930000	-0.143512957174925
X	1940001	1960000	-0.0284983197452808
X	1960001	1980000	-0.0195172662877855
X	1970001	1990000	-0.09716073998713
X	1980001	2000000	-0.0953915762379085
X	1990001	2010000	-0.0701232038941835
X	2000001	2020000	-0.127781816116344
X	2010001	2030000	-0.247080944843535
X	2020001	2040000	-0.158609365115837
X	2030001	2050000	-0.0218489488537514
X	2040001	2060000	-0.149129780008612
X	2050001	2070000	-0.244818118514018
X	2060001	2080000	-0.137859717378366
X	2070001	2090000	-0.164871248328055
X	2080001	2100000	-0.157090871817974
X	2090001	2110000	-0.124873104159458
X	2100001	2120000	-0.115281422121666
X	2110001	2130000	-0.081365697748958
X	2140001	2160000	-0.151752468881561
X	2150001	2170000	-0.135539621111002
X	2160001	2180000	-0.188802860373341
X	2170001	2190000	-0.165183415615914
X	2180001	2200000	-0.0626272915100492
X	2190001	2210000	-0.18985142289925
X	2200001	2220000	-0.231386243708475
X	2210001	2230000	-0.194040921742788
X	2220001	2240000	-0.148596258573304
X	2230001	2250000	-0.114879613167421
X	2240001	2260000	-0.188262625012199
X	2250001	2270000	-0.190702181335699
X	2260001	2280000	-0.0834474207851162
X	2280001	2300000	-0.122837384811964
X	2290001	2310000	-0.171218866773794
X	2320001	2340000	-0.0493073847182618
X	2330001	2350000	-0.00522290083823383
X	2340001	2360000	-0.0993348539703023
X	2350001	2370000	-0.221317193565555
X	2360001	2380000	-0.217161036140879
X	2370001	2390000	-0.113958725001765
X	2430001	2450000	-0.112116921969607
X	2440001	2460000	-0.19095100877095
X	2450001	2470000	-0.169359689237309
X	2460001	2480000	-0.0735618612957049
X	2470001	2490000	-0.168964392780814
X	2480001	2500000	-0.315931962766445
X	2490001	2510000	-0.16341251461263
X	2500001	2520000	-0.109950012348483
X	2510001	2530000	-0.247831170502638
X	2520001	2540000	-0.180571499592179
X	2530001	2550000	-0.0407570690447114
X	2560001	2580000	-0.0895785233943792
X	2570001	2590000	-0.248412790714716
X	2580001	2600000	-0.156346766693496
X	2590001	2610000	-0.0241955761234232
X	2620001	2640000	-0.217499418936119
X	2630001	2650000	-0.271566127657448
X	2640001	2660000	-0.222105327782174
X	2650001	2670000	-0.177415650864576
X	2660001	2680000	-0.186832058030103
X	2670001	2690000	-0.202499226352349
X	2680001	2700000	-0.296116425934903
X	2690001	2710000	-0.225681738728399
X	2700001	2720000	-0.185725556079187
X	2710001	2730000	-0.268841292090673
X	2720001	2740000	-0.161334002452373
X	2730001	2750000	-0.0967505909000243
X	2740001	2760000	-0.161742507816275
X	2750001	2770000	-0.107144372683328
X	2780001	2800000	-0.0348602966994613
X	2790001	2810000	-0.0890074049994122
X	2800001	2820000	-0.0336272681344537
X	2850001	2870000	-0.0199015724288035
X	2860001	2880000	-0.0913114257703557
X	2870001	2890000	-0.0488124636016107
X	2880001	2900000	-0.0199597868839955
X	2910001	2930000	-0.0842612996059005
X	2920001	2940000	-0.13665002775862
X	2930001	2950000	-0.0172249709883749
X	2950001	2970000	-0.0426586524364806
X	2960001	2980000	-0.0230398582480778
X	2990001	3010000	-0.0208018911298447
X	3000001	3020000	-0.0929172978644755
X	3010001	3030000	-0.0388207752610589
X	3020001	3040000	-0.0180673950081868
X	3030001	3050000	-0.0816809107210971
X	3040001	3060000	-0.0891493939157193
X	3170001	3190000	-0.413892743959235
X	3180001	3200000	-0.555036029089171
X	3230001	3250000	-0.150749991363738
X	3240001	3260000	-0.16973238271445
X	3250001	3270000	-0.0168187832359775
X	3270001	3290000	-0.033829883459741
X	3280001	3300000	-0.0953055822035486
X	3290001	3310000	-0.0322745656795556
X	3300001	3320000	-0.074754894792233
X	3310001	3330000	-0.0959719382905502
X	3320001	3340000	-0.0150172986482368
X	3330001	3350000	-0.0429105643815812
X	3340001	3360000	-0.0451633794963717
X	3430001	3450000	-0.100515933419945
X	3460001	3480000	-0.00720722127668769
X	3470001	3490000	-0.0232847356213023
X	3510001	3530000	-0.0739026662528815
X	3520001	3540000	-0.0423058460786534
X	3530001	3550000	-0.00669487803373162
X	3540001	3560000	-0.0233030997488334
X	3620001	3640000	-0.0139480309433893
X	3630001	3650000	-0.12361355375093
X	3640001	3660000	-0.0985857743264831
X	3650001	3670000	-0.0223466221121119
X	3660001	3680000	-0.105405878951998
X	3670001	3690000	-0.140270142307526
X	3680001	3700000	-0.0354165482039702
X	3690001	3710000	-0.051652227119317
X	3700001	3720000	-0.0798258843396549
X	3730001	3750000	-0.0842612996059005
X	3760001	3780000	-0.0364137203314491
X	3770001	3790000	-0.0311144134873621
X	3790001	3810000	-0.0520560685523608
X	3800001	3820000	-0.0952385481422932
X	3810001	3830000	-0.138001498621749
X	3820001	3840000	-0.136703527287334
X	3830001	3850000	-0.0774443640198537
X	3840001	3860000	-0.0484042018257306
X	3850001	3870000	-0.106837187314621
X	3860001	3880000	-0.17333457173403
X	3870001	3890000	-0.183519650012823
X	3880001	3900000	-0.0861276582631993
X	3890001	3910000	-0.14089325152596
X	3900001	3920000	-0.220647550092629
X	3910001	3930000	-0.0976984534049214
X	3940001	3960000	-0.149885579774561
X	3950001	3970000	-0.17265523533981
X	3960001	3980000	-0.153249272320686
X	4000001	4020000	-0.0739714191416532
X	4010001	4030000	-0.0933705729595799
X	4020001	4040000	-0.0113705821415612
X	4040001	4060000	-0.027611483072171
X	4070001	4090000	-0.0152155184209791
X	4090001	4110000	-0.126590721702175
X	4100001	4120000	-0.163605367457186
X	4110001	4130000	-0.237239801246971
X	4120001	4140000	-0.206555702796168
X	4130001	4150000	-0.115281422121666
X	4140001	4160000	-0.0425303160989844
X	4170001	4190000	-0.116659466809862
X	4180001	4200000	-0.065337117181695
X	4190001	4210000	-0.0830043655757016
X	4200001	4220000	-0.131352378893617
X	4210001	4230000	-0.0640696939062713
X	4220001	4240000	-0.0981748393229745
X	4230001	4250000	-0.109266320489223
X	4240001	4260000	-0.0541742649589941
X	4250001	4270000	-0.0140045827014274
X	4290001	4310000	-0.0372683229704578
X	4310001	4330000	-0.0757355099959069
X	4320001	4340000	-0.152897438386278
X	4330001	4350000	-0.0540632916342555
X	4340001	4360000	-0.0986156700948287
X	4350001	4370000	-0.151501610034419
