X	1	10000	0.327756809006311
X	5001	15000	0.234647404614829
X	45001	55000	0.0129788280785184
X	60001	70000	0.0408756612181488
X	65001	75000	0.0476488898135751
X	75001	85000	0.107791125064403
X	100001	110000	0.0468004951752541
X	105001	115000	0.0179359745845401
X	130001	140000	0.00969041382088207
X	135001	145000	0.0369893536018071
X	140001	150000	0.0431312333383181
X	150001	160000	0.00703293757997979
X	155001	165000	0.215806289806675
X	170001	180000	0.0830011368908253
X	175001	185000	0.11699315003235
X	180001	190000	0.0828301366250164
X	185001	195000	0.0184287508985816
X	190001	200000	0.170643536188479
X	195001	205000	0.236305865587083
X	200001	210000	0.188156344420796
X	205001	215000	0.315873817490389
X	230001	240000	0.34078348930255
X	235001	245000	0.0394314838747779
X	245001	255000	0.0457666756821519
X	250001	260000	0.12915201500206
X	255001	265000	0.157831807563998
X	260001	270000	0.00822346306455829
X	275001	285000	0.216426461474846
X	280001	290000	0.301272887505624
X	285001	295000	0.163451488059825
X	290001	300000	0.161583942425105
X	295001	305000	0.245039778211981
X	300001	310000	0.0105413650214537
X	305001	315000	0.0863783943200261
X	310001	320000	0.218001653304837
X	315001	325000	0.0476488898135751
X	325001	335000	0.0673574633404867
X	330001	340000	0.179670560099931
X	335001	345000	0.209792782455682
X	350001	360000	0.0472675271254203
X	385001	395000	0.0560190252046329
X	390001	400000	0.0966089456442002
X	405001	415000	0.00976027102501286
X	425001	435000	0.157831807563998
X	435001	445000	0.0947511986131292
X	440001	450000	0.139444602758581
X	450001	460000	0.0763141017282802
X	455001	465000	0.159036228149511
X	480001	490000	0.00876315223254076
X	485001	495000	0.0514646822243065
X	525001	535000	0.010763419778529
X	530001	540000	0.049947050492118
X	535001	545000	0.0533012240926913
X	540001	550000	0.0460687198408284
X	545001	555000	0.106923636717497
X	550001	560000	0.231500849297965
X	565001	575000	0.124664943628799
X	570001	580000	0.0948423915488521
X	575001	585000	0.00558727908518417
X	580001	590000	0.00697676912027224
X	590001	600000	0.0621373907609897
X	595001	605000	0.0610942836795773
X	600001	610000	0.0588458368358472
X	605001	615000	0.138043452572225
X	665001	675000	0.026825795413988
X	670001	680000	0.0467317282818029
X	675001	685000	0.0854373437822232
X	680001	690000	0.0923579700867166
X	685001	695000	0.081976084504329
X	690001	700000	0.174731407952939
X	695001	705000	0.0278165962810843
X	735001	745000	0.0816896106347746
X	740001	750000	0.0554540007873191
X	775001	785000	0.0622642409814773
X	780001	790000	0.0715536071692365
X	795001	805000	0.0902469886248276
X	800001	810000	0.199651983258625
X	805001	815000	0.269500036266112
X	810001	820000	0.131290020111506
X	825001	835000	0.0154788841526671
X	830001	840000	0.0293893300602357
X	835001	845000	0.00647363815333082
X	860001	870000	0.0340907845188533
X	875001	885000	0.0489980508795
X	880001	890000	0.0946489002858899
X	885001	895000	0.135746344082135
X	905001	915000	0.0761572982348001
X	910001	920000	0.18165272970394
X	930001	940000	0.06591520608535
X	935001	945000	0.132570757634698
X	970001	980000	0.0320209536102735
X	995001	1005000	0.0584634127008341
X	1000001	1010000	0.0304525010877704
X	1005001	1015000	0.0228457630235316
X	1010001	1020000	0.024949136671402
X	1065001	1075000	0.141666988132991
X	1085001	1095000	0.143362852412081
X	1090001	1100000	0.111591297971826
X	1105001	1115000	0.0616430102405444
X	1110001	1120000	0.239326925554699
X	1115001	1125000	0.24995000955243
X	1120001	1130000	0.133559536678441
X	1125001	1135000	0.14124689533251
X	1130001	1140000	0.0745034239651019
X	1135001	1145000	0.065726017154478
X	1140001	1150000	0.0476250851252064
X	1145001	1155000	0.100650146916721
X	1150001	1160000	0.123251575853853
X	1165001	1175000	0.0958236204602565
X	1185001	1195000	0.061656100124733
X	1200001	1210000	0.021482593816346
X	1205001	1215000	0.136160015313898
X	1210001	1220000	0.0540393214053863
X	1295001	1305000	0.0873407058345353
X	1300001	1310000	0.151504187591987
X	1305001	1315000	0.0274007769667821
X	1355001	1365000	0.0418385124991782
X	1400001	1410000	0.0213298076591359
X	1505001	1515000	0.0358293773542511
X	1585001	1595000	0.117692416710784
X	1590001	1600000	0.249569953534565
X	1605001	1615000	0.0922339667410876
X	1610001	1620000	0.196628605143693
X	1615001	1625000	0.230732354611446
X	1620001	1630000	0.0476799191835209
X	1630001	1640000	0.0339601494018295
X	1635001	1645000	0.0674740634400039
X	1640001	1650000	0.124399243448187
X	1660001	1670000	0.0373204551858443
X	1670001	1680000	0.0787659700965254
X	1675001	1685000	0.0949620163501995
X	1680001	1690000	0.00582871411894811
X	1685001	1695000	0.0324620394499183
