2L	0	999999	1746
2L	1000000	1999999	1952
2L	2000000	2999999	1946
2L	3000000	3999999	1588
2L	4000000	4999999	1498
2L	5000000	5999999	1196
2L	6000000	6999999	1552
2L	7000000	7999999	1894
2L	8000000	8999999	924
2L	9000000	9999999	1398
2L	10000000	10999999	1140
2L	11000000	11999999	1636
2L	12000000	12999999	1838
2L	13000000	13999999	734
2L	14000000	14999999	1208
2L	15000000	15999999	1140
2L	16000000	16999999	1060
2L	17000000	17999999	1270
2L	18000000	18999999	1060
2L	19000000	19999999	2280
2L	20000000	20999999	2410
2L	21000000	21999999	460
2L	22000000	22999999	144
2L	23000000	23999999	354
2R	0	999999	78
2R	1000000	1999999	266
2R	2000000	2999999	122
2R	3000000	3999999	102
2R	4000000	4999999	292
2R	5000000	5999999	668
2R	6000000	6999999	1104
2R	7000000	7999999	1184
2R	8000000	8999999	2298
2R	9000000	9999999	2078
2R	10000000	10999999	1300
2R	11000000	11999999	1788
2R	12000000	12999999	2352
2R	13000000	13999999	2228
2R	14000000	14999999	1432
2R	15000000	15999999	1742
2R	16000000	16999999	1222
2R	17000000	17999999	1052
2R	18000000	18999999	1548
2R	19000000	19999999	1274
2R	20000000	20999999	2044
2R	21000000	21999999	1506
2R	22000000	22999999	2058
2R	23000000	23999999	2430
2R	24000000	24999999	2994
2R	25000000	25999999	124
3L	0	999999	1804
3L	1000000	1999999	2252
3L	2000000	2999999	1680
3L	3000000	3999999	1652
3L	4000000	4999999	1512
3L	5000000	5999999	1594
3L	6000000	6999999	1516
3L	7000000	7999999	1930
3L	8000000	8999999	1036
3L	9000000	9999999	1130
3L	10000000	10999999	2084
3L	11000000	11999999	1876
3L	12000000	12999999	2048
3L	13000000	13999999	1852
3L	14000000	14999999	1046
3L	15000000	15999999	1818
3L	16000000	16999999	1658
3L	17000000	17999999	2678
3L	18000000	18999999	1162
3L	19000000	19999999	2074
3L	20000000	20999999	1026
3L	21000000	21999999	1400
3L	22000000	22999999	2160
3L	23000000	23999999	46
3L	24000000	24999999	154
3L	25000000	25999999	222
3L	26000000	26999999	54
3L	27000000	27999999	296
3L	28000000	28999999	0
3R	0	999999	180
3R	1000000	1999999	164
3R	2000000	2999999	134
3R	3000000	3999999	142
3R	4000000	4999999	790
3R	5000000	5999999	2266
3R	6000000	6999999	1162
3R	7000000	7999999	1128
3R	8000000	8999999	1652
3R	9000000	9999999	1596
3R	10000000	10999999	1542
3R	11000000	11999999	1828
3R	12000000	12999999	1140
3R	13000000	13999999	1452
3R	14000000	14999999	1026
3R	15000000	15999999	1026
3R	16000000	16999999	2064
3R	17000000	17999999	1358
3R	18000000	18999999	2016
3R	19000000	19999999	1422
3R	20000000	20999999	1266
3R	21000000	21999999	1742
3R	22000000	22999999	1390
3R	23000000	23999999	1196
3R	24000000	24999999	1552
3R	25000000	25999999	812
3R	26000000	26999999	1516
3R	27000000	27999999	1584
3R	28000000	28999999	2014
3R	29000000	29999999	1698
3R	30000000	30999999	1408
3R	31000000	31999999	1606
3R	32000000	32999999	42
4	0	999999	246
4	1000000	1999999	26
X	0	999999	608
X	1000000	1999999	2180
X	2000000	2999999	1462
X	3000000	3999999	1088
X	4000000	4999999	1392
X	5000000	5999999	1200
X	6000000	6999999	1108
X	7000000	7999999	1398
X	8000000	8999999	1282
X	9000000	9999999	1372
X	10000000	10999999	662
X	11000000	11999999	848
X	12000000	12999999	1358
X	13000000	13999999	1216
X	14000000	14999999	1080
X	15000000	15999999	770
X	16000000	16999999	788
X	17000000	17999999	1298
X	18000000	18999999	1758
X	19000000	19999999	1388
X	20000000	20999999	1582
X	21000000	21999999	928
X	22000000	22999999	466
X	23000000	23999999	294
Y	0	999999	86
Y	1000000	1999999	40
Y	2000000	2999999	188
Y	3000000	3999999	2
