chrom	position	freq	type	variants_included
2L	50000	63.3623880597015	normal_freq	67
2L	50000	62.2565671641791	tum_freq	67
2L	150000	53.7729850746269	normal_freq	67
2L	150000	57.8250746268657	tum_freq	67
2L	250000	61.3795505617977	normal_freq	89
2L	250000	63.5541573033708	tum_freq	89
2L	350000	64.9755357142857	normal_freq	112
2L	350000	65.683125	tum_freq	112
2L	450000	64.3916666666667	normal_freq	180
2L	450000	64.7106666666667	tum_freq	180
2L	550000	64.24875	normal_freq	224
2L	550000	64.3325446428572	tum_freq	224
2L	650000	61.9664141414142	normal_freq	198
2L	650000	63.5136868686869	tum_freq	198
2L	750000	71.9766	normal_freq	200
2L	750000	71.39465	tum_freq	200
2L	850000	67.6223232323233	normal_freq	198
2L	850000	68.5447474747475	tum_freq	198
2L	950000	69.5971727748691	normal_freq	191
2L	950000	69.3052879581152	tum_freq	191
2L	1050000	68.2535643564356	normal_freq	303
2L	1050000	68.4596369636964	tum_freq	303
2L	1150000	64.2147302904564	normal_freq	241
2L	1150000	64.8034854771785	tum_freq	241
2L	1250000	66.2584444444444	normal_freq	225
2L	1250000	65.6907555555556	tum_freq	225
2L	1350000	71.761775147929	normal_freq	169
2L	1350000	71.274852071006	tum_freq	169
2L	1450000	60.7524892703862	normal_freq	233
2L	1450000	61.776652360515	tum_freq	233
2L	1550000	57.9895212765957	normal_freq	188
2L	1550000	59.7553723404255	tum_freq	188
2L	1650000	63.1104545454545	normal_freq	242
2L	1650000	60.4380991735537	tum_freq	242
2L	1750000	62.9648846153846	normal_freq	260
2L	1750000	64.0607692307692	tum_freq	260
2L	1850000	65.9414726027397	normal_freq	292
2L	1850000	66.8513698630137	tum_freq	292
2L	1950000	69.2553114754098	normal_freq	305
2L	1950000	69.3772131147541	tum_freq	305
2L	2050000	71.8246783625731	normal_freq	171
2L	2050000	71.0116374269006	tum_freq	171
2L	2150000	64.555	normal_freq	130
2L	2150000	65.5346153846154	tum_freq	130
2L	2250000	65.5704954954955	normal_freq	222
2L	2250000	63.3497297297297	tum_freq	222
2L	2350000	66.2913122171946	normal_freq	221
2L	2350000	67.0847511312218	tum_freq	221
2L	2450000	61.2301595744681	normal_freq	188
2L	2450000	59.2290425531915	tum_freq	188
2L	2550000	65.0860655737705	normal_freq	244
2L	2550000	65.7416393442623	tum_freq	244
2L	2650000	63.409125	normal_freq	240
2L	2650000	62.4027916666667	tum_freq	240
2L	2750000	63.4105755395683	normal_freq	278
2L	2750000	63.2019424460432	tum_freq	278
2L	2850000	63.5612895377129	normal_freq	411
2L	2850000	64.1873236009732	tum_freq	411
2L	2950000	98.5647482014388	normal_freq	139
2L	2950000	98.4735971223022	tum_freq	139
2L	3050000	79.12904	normal_freq	125
2L	3050000	80.31176	tum_freq	125
2L	3150000	63.4131313131313	normal_freq	198
