chrom	position	freq	type	variants_included
2L	50000	64.1007514450867	normal_freq	173
2L	50000	62.9310982658959	tum_freq	173
2L	150000	54.1141379310345	normal_freq	174
2L	150000	56.0369540229885	tum_freq	174
2L	250000	59.6286166007905	normal_freq	253
2L	250000	59.342885375494	tum_freq	253
2L	350000	64.6122960725076	normal_freq	331
2L	350000	64.7929003021148	tum_freq	331
2L	450000	63.2568198529411	normal_freq	544
2L	450000	64.1343014705883	tum_freq	544
2L	550000	63.9694073275862	normal_freq	928
2L	550000	63.1940086206897	tum_freq	928
2L	650000	62.7667353407291	normal_freq	631
2L	650000	63.879001584786	tum_freq	631
2L	750000	71.2326074498568	normal_freq	698
2L	750000	70.8063323782235	tum_freq	698
2L	850000	69.0242359249329	normal_freq	746
2L	850000	69.2540348525469	tum_freq	746
2L	950000	67.8587882096071	normal_freq	916
2L	950000	67.9464847161573	tum_freq	916
2L	1050000	65.9517015468607	normal_freq	1099
2L	1050000	65.9442038216561	tum_freq	1099
2L	1150000	63.9134733257661	normal_freq	881
2L	1150000	64.9963110102157	tum_freq	881
2L	1250000	65.629766536965	normal_freq	771
2L	1250000	65.9108430609598	tum_freq	771
2L	1350000	68.6178990450205	normal_freq	733
2L	1350000	69.1324010914051	tum_freq	733
2L	1450000	62.2908510638298	normal_freq	940
2L	1450000	62.8560319148937	tum_freq	940
2L	1550000	60.9236263736264	normal_freq	637
2L	1550000	61.256043956044	tum_freq	637
2L	1650000	64.9818319838057	normal_freq	988
2L	1650000	64.478552631579	tum_freq	988
2L	1750000	66.3492229038856	normal_freq	978
2L	1750000	66.828190184049	tum_freq	978
2L	1850000	65.5554951690821	normal_freq	828
2L	1850000	65.9055072463768	tum_freq	828
2L	1950000	62.8006628242075	normal_freq	1041
2L	1950000	62.6245917387129	tum_freq	1041
2L	2050000	70.6733505821475	normal_freq	773
2L	2050000	70.8211642949547	tum_freq	773
2L	2150000	66.8958633776091	normal_freq	527
2L	2150000	66.0372675521822	tum_freq	527
2L	2250000	63.3262438220758	normal_freq	607
2L	2250000	63.7570016474465	tum_freq	607
2L	2350000	66.5749022164276	normal_freq	767
2L	2350000	66.6689048239896	tum_freq	767
2L	2450000	63.427602739726	normal_freq	584
2L	2450000	63.9747431506849	tum_freq	584
2L	2550000	63.7085392051558	normal_freq	931
2L	2550000	64.0904296455424	tum_freq	931
2L	2650000	66.2841805225654	normal_freq	842
2L	2650000	66.1888004750594	tum_freq	842
2L	2750000	63.8371132897603	normal_freq	918
2L	2750000	63.3413834422658	tum_freq	918
2L	2850000	66.9667551020408	normal_freq	980
2L	2850000	67.1745408163265	tum_freq	980
2L	2950000	99.1962019230769	normal_freq	416
2L	2950000	99.2867067307693	tum_freq	416
2L	3050000	78.2870069605569	normal_freq	431
2L	3050000	78.3530394431555	tum_freq	431
2L	3150000	64.4270119521913	normal_freq	753
2L	3150000	64.6363213811422	tum_freq	753
2L	3250000	65.5955579171094	normal_freq	941
2L	3250000	65.0614665249734	tum_freq	941
2L	3350000	78.278998015873	normal_freq	1008
2L	3350000	78.5100892857142	tum_freq	1008
2L	3450000	65.9579158110883	normal_freq	974
2L	3450000	66.6304209445585	tum_freq	974
2L	3550000	63.1255502392344	normal_freq	1045
