2L	0	999999	2178
2L	1000000	1999999	2172
2L	2000000	2999999	2534
2L	3000000	3999999	1572
2L	4000000	4999999	2256
2L	5000000	5999999	1426
2L	6000000	6999999	1994
2L	7000000	7999999	2176
2L	8000000	8999999	912
2L	9000000	9999999	2116
2L	10000000	10999999	1862
2L	11000000	11999999	2096
2L	12000000	12999999	2042
2L	13000000	13999999	1156
2L	14000000	14999999	1474
2L	15000000	15999999	1198
2L	16000000	16999999	1094
2L	17000000	17999999	1664
2L	18000000	18999999	1040
2L	19000000	19999999	2392
2L	20000000	20999999	2358
2L	21000000	21999999	538
2L	22000000	22999999	266
2L	23000000	23999999	478
2R	0	999999	60
2R	1000000	1999999	582
2R	2000000	2999999	116
2R	3000000	3999999	158
2R	4000000	4999999	376
2R	5000000	5999999	1022
2R	6000000	6999999	1666
2R	7000000	7999999	1850
2R	8000000	8999999	3182
2R	9000000	9999999	2228
2R	10000000	10999999	1196
2R	11000000	11999999	2068
2R	12000000	12999999	2734
2R	13000000	13999999	2686
2R	14000000	14999999	1804
2R	15000000	15999999	2006
2R	16000000	16999999	1718
2R	17000000	17999999	1184
2R	18000000	18999999	2072
2R	19000000	19999999	1608
2R	20000000	20999999	2386
2R	21000000	21999999	1488
2R	22000000	22999999	2458
2R	23000000	23999999	2766
2R	24000000	24999999	4032
2R	25000000	25999999	148
3L	0	999999	2172
3L	1000000	1999999	2346
3L	2000000	2999999	2120
3L	3000000	3999999	1908
3L	4000000	4999999	2038
3L	5000000	5999999	2130
3L	6000000	6999999	1914
3L	7000000	7999999	2430
3L	8000000	8999999	1484
3L	9000000	9999999	1202
3L	10000000	10999999	1708
3L	11000000	11999999	2176
3L	12000000	12999999	2868
3L	13000000	13999999	2356
3L	14000000	14999999	1410
3L	15000000	15999999	1834
3L	16000000	16999999	1862
3L	17000000	17999999	2392
3L	18000000	18999999	1078
3L	19000000	19999999	2712
3L	20000000	20999999	1352
3L	21000000	21999999	1730
3L	22000000	22999999	3068
3L	23000000	23999999	108
3L	24000000	24999999	308
3L	25000000	25999999	324
3L	26000000	26999999	102
3L	27000000	27999999	408
3L	28000000	28999999	0
3R	0	999999	664
3R	1000000	1999999	280
3R	2000000	2999999	260
3R	3000000	3999999	240
3R	4000000	4999999	1100
3R	5000000	5999999	2610
3R	6000000	6999999	1076
3R	7000000	7999999	1594
3R	8000000	8999999	2144
3R	9000000	9999999	2114
3R	10000000	10999999	1608
3R	11000000	11999999	2644
3R	12000000	12999999	1668
3R	13000000	13999999	2248
3R	14000000	14999999	1172
3R	15000000	15999999	1092
3R	16000000	16999999	2850
3R	17000000	17999999	1318
3R	18000000	18999999	2160
3R	19000000	19999999	1758
3R	20000000	20999999	1660
3R	21000000	21999999	2256
3R	22000000	22999999	1988
3R	23000000	23999999	1504
3R	24000000	24999999	1760
3R	25000000	25999999	1234
3R	26000000	26999999	2016
3R	27000000	27999999	2562
3R	28000000	28999999	2122
3R	29000000	29999999	2820
3R	30000000	30999999	1880
3R	31000000	31999999	2182
3R	32000000	32999999	42
4	0	999999	370
4	1000000	1999999	8
X	0	999999	700
X	1000000	1999999	2874
X	2000000	2999999	1466
X	3000000	3999999	850
X	4000000	4999999	1348
X	5000000	5999999	1068
X	6000000	6999999	1264
X	7000000	7999999	1240
X	8000000	8999999	1262
X	9000000	9999999	1390
X	10000000	10999999	838
X	11000000	11999999	1070
X	12000000	12999999	1310
X	13000000	13999999	1084
X	14000000	14999999	1050
X	15000000	15999999	796
X	16000000	16999999	1186
X	17000000	17999999	1504
X	18000000	18999999	2064
X	19000000	19999999	1450
X	20000000	20999999	1850
X	21000000	21999999	1010
X	22000000	22999999	654
X	23000000	23999999	670
Y	0	999999	130
Y	1000000	1999999	114
Y	2000000	2999999	274
Y	3000000	3999999	2
